,relax_label,functional,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,energy_per_atom,fmax,state,project_name,seed_name,umap,incar,pmg_struct,formula,e_vasp_ref,type,natom,e_vasp_ref_pa,max_force
5,4LiFeSO4F-210215-222352-f6c3aa STATIC,pbe,4LiFeSO4F-210215-222352-f6c3aa STATIC-run2,,,-192.78847952,-48.19711988,4.0,371.55300243455815,92.88825060863954,-6.024639985,0.02560950597405776,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.747, 3.747, 3.743, 3.743, 0.011, 0.011, 0.011, 0.012, 0.019, 0.023, 0.026, 0.018, 0.019, 0.023, 0.026, 0.018, 0.017, 0.026, 0.023, 0.019, 0.017, 0.026, 0.023, 0.019, 0.052, 0.052, 0.053, 0.053], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   5.367891   5.367891  12.894764
angles:  90.000000  90.000000  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.499252  0.254363  0.159893    -0
  1  Li    0.500748  0.745637  0.659893    -0
  2  Li    0.745637  0.499252  0.409893    -0
  3  Li    0.254363  0.500748  0.909893    -0
  4  Fe    0.000742  0.746839  0.66038      3.745
  5  Fe    0.999258  0.253161  0.16038      3.745
  6  Fe    0.253161  0.000742  0.91038      3.745
  7  Fe    0.746839  0.999258  0.41038      3.745
  8  S     0.248446  0.248825  0.535281     0.011
  9  S     0.751554  0.751175  0.035281     0.011
 10  S     0.751175  0.248446  0.785281     0.011
 11  S     0.248825  0.751554  0.285281     0.011
 12  O     0.253848  0.019673  0.600366     0.018
 13  O     0.4748    0.252706  0.468654     0.024
 14  O     0.251989  0.477587  0.600627     0.025
 15  O     0.01688   0.250748  0.471588     0.018
 16  O     0.746152  0.980327  0.100366     0.018
 17  O     0.5252    0.747294  0.968654     0.024
 18  O     0.748011  0.522413  0.100627     0.025
 19  O     0.98312   0.749252  0.971588     0.018
 20  O     0.980327  0.253848  0.850366     0.018
 21  O     0.747294  0.4748    0.718654     0.024
 22  O     0.522413  0.251989  0.850627     0.025
 23  O     0.749252  0.01688   0.721588     0.018
 24  O     0.019673  0.746152  0.350366     0.018
 25  O     0.252706  0.5252    0.218654     0.024
 26  O     0.477587  0.748011  0.350627     0.025
 27  O     0.250748  0.98312   0.221588     0.018
 28  F     0.246333  0.754408  0.785455     0.052
 29  F     0.753667  0.245592  0.285455     0.052
 30  F     0.245592  0.246333  0.035455     0.052
 31  F     0.754408  0.753667  0.535455     0.052",LiFeSO4F,0.07535864499999434,AIRSS,32.0,0.009419830624999292,
77,2LiFeSO4F-200804-055229-a4aef3 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-055229-a4aef3,71cf1338-729f-42bd-b1bb-0170672704cf,148713.0,-96.39311441,-48.196557205,2.0,185.43822623229366,92.71911311614683,,,,,,,,,,0.07592131999999907,AIRSS,16.0,0.009490164999999884,0.038582402659371
194,2LiFeSO4F-200804-014703-4b353a RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-014703-4b353a,6c8168ea-cf1e-4c94-b807-df9b3c809bd5,150547.0,-96.39180296,-48.19590148,2.0,209.53770603832578,104.76885301916289,,,,,,,,,,0.0765770449999934,AIRSS,16.0,0.009572130624999176,0.01914388536089
124,2LiFeSO4F-200804-041015-46cb41 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-041015-46cb41,4c155d38-89e5-45bf-ae56-d5f3668c7b87,150256.0,-96.3914415,-48.19572075,2.0,209.29872003642328,104.64936001821164,,,,,,,,,,0.07675777499999725,AIRSS,16.0,0.009594721874999657,0.019939672123666
2,2LiFeSO4F-210215-174309-4a9267 STATIC,pbe,2LiFeSO4F-210215-174309-4a9267 STATIC-run2,,,-96.39142787,-48.195713935,2.0,185.32702093201272,92.66351046600636,-6.024464241875,0.023010614113197846,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.742, 3.744, 0.011, 0.011, 0.025, 0.02, 0.021, 0.023, 0.023, 0.021, 0.02, 0.025, 0.049, 0.049], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   5.370775   5.370775   7.415875
angles:  69.282019  69.282015  89.791423
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.852081  0.852134  0.08242     -0
  1  Li    0.852134  0.852081  0.582421    -0
  2  Fe    0.8523    0.352268  0.082149     3.743
  3  Fe    0.352268  0.8523    0.582149     3.743
  4  S     0.471644  0.233038  0.832063     0.011
  5  S     0.233038  0.471644  0.332063     0.011
  6  O     0.54884   0.081091  0.692105     0.024
  7  O     0.175885  0.165859  0.953319     0.021
  8  O     0.538812  0.528819  0.710798     0.021
  9  O     0.623654  0.155886  0.97196      0.024
 10  O     0.081091  0.54884   0.192105     0.024
 11  O     0.165859  0.175885  0.453319     0.021
 12  O     0.528819  0.538812  0.210798     0.021
 13  O     0.155886  0.623654  0.47196      0.024
 14  F     0.978201  0.726346  0.832081     0.05
 15  F     0.726346  0.978201  0.332081     0.05",LiFeSO4F,0.07676458999999625,AIRSS,16.0,0.00959557374999953,
179,2LiFeSO4F-200804-022644-43b3f4 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-022644-43b3f4,efdcaefc-4e16-4391-9b45-dfc8bd20c995,150217.0,-96.39081068,-48.19540534,2.0,209.48675910731444,104.74337955365722,,,,,,,,,,0.07707318499999616,AIRSS,16.0,0.00963414812499952,0.025146675576261
15,LiFeSO4F triplite-ordered-14 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-14,ed5d5947-ca48-4f7d-aa08-997304c96c78,250522.0,-192.73841877,-48.1846046925,4.0,370.0292495488444,92.5073123872111,,,,,,,,,,0.08787383249999436,triplite,32.0,0.010984229062499296,0.028677152005297
14,LiFeSO4F-triplite_14 RELAXED RELAX U=4.0,pbe,LiFeSO4F-triplite_14 RELAXED,7c2f3170-9cfc-41ff-820b-27c5075230ac,496095.0,-192.73748939,-48.1843723475,4.0,370.1357742176149,92.53394355440372,,,,,,,,,,0.08810617749999494,triplite,32.0,0.011013272187499368,0.022420170085015
142,2LiFeSO4F-200804-034021-de9c50 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-034021-de9c50,c16462e8-cb88-43c3-bcdf-eb57a3bba18e,148563.0,-96.35771242,-48.17885621,2.0,211.12197109713827,105.56098554856914,,,,,,,,,,0.09362231499999751,AIRSS,16.0,0.01170278937499969,0.026234185821058
9,LiFeSO4F triplite-ordered-16 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-16,39025890-adf4-46b1-b2e8-f253c1c8d348,250558.0,-192.71201049,-48.1780026225,4.0,383.48598675710224,95.87149668927556,,,,,,,,,,0.09447590249999394,triplite,32.0,0.011809487812499242,0.023759153398577
166,2LiFeSO4F-200804-024603-9378c0 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-024603-9378c0,02f6766d-e18b-4ad5-aa3b-0bb7903e067b,152339.0,-96.35318521,-48.176592605,2.0,209.6341046477495,104.81705232387475,,,,,,,,,,0.09588591999999352,AIRSS,16.0,0.01198573999999919,0.030292777211707
43,LiFeSO4F triplite-ordered-1 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-1,095b0820-77b3-40e7-a4bd-41ffa2fc3a43,250141.0,-192.69654891,-48.1741372275,4.0,369.4613231991895,92.36533079979738,,,,,,,,,,0.09834129749999931,triplite,32.0,0.012292662187499914,0.051215924514648
32,LiFeSO4F triplite-ordered-6 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-6,87b74a31-16ad-448c-9ee3-716d8aef7090,250318.0,-192.69328032,-48.17332008,4.0,369.7793287727179,92.44483219317948,,,,,,,,,,0.09915844499999338,triplite,32.0,0.012394805624999172,0.029313732371708
78,2LiFeSO4F-200804-054559-bc69f4 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-054559-bc69f4,08a12251-2df3-4fa9-a950-d42ecb12b407,148751.0,-96.3451515,-48.17257575,2.0,210.46511303405933,105.23255651702966,,,,,,,,,,0.09990277499999678,AIRSS,16.0,0.012487846874999597,0.023506779112277
63,4LiFeSO4F-210218-064009-552a0c STATIC,pbe,4LiFeSO4F-210218-064009-552a0c STATIC-run2,,,-192.68995636,-48.17248909,4.0,382.61114073416246,95.65278518354062,-6.02156113625,0.026952179300295923,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.741, 3.741, 3.741, 3.741, 0.013, 0.013, 0.013, 0.013, 0.017, 0.021, 0.017, 0.035, 0.017, 0.021, 0.017, 0.035, 0.017, 0.021, 0.017, 0.035, 0.017, 0.021, 0.017, 0.035, 0.042, 0.042, 0.042, 0.042], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   6.719763   8.869788   8.882502
angles: 119.952648 118.550988  90.000000
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.524789  0.859705  0.690412     0
  1  Li    0.975211  0.169293  0.309588     0
  2  Li    0.475211  0.140295  0.309588     0
  3  Li    0.024789  0.830707  0.690412     0
  4  Fe    0.793543  0.566002  0.718339     3.741
  5  Fe    0.706457  0.847663  0.281661     3.741
  6  Fe    0.206457  0.433998  0.281661     3.741
  7  Fe    0.293543  0.152337  0.718339     3.741
  8  S     0.681778  0.456721  0.254484     0.013
  9  S     0.818222  0.202237  0.745516     0.013
 10  S     0.318222  0.543279  0.745516     0.013
 11  S     0.181778  0.797763  0.254484     0.013
 12  O     0.482741  0.369565  0.039144     0.017
 13  O     0.779479  0.659792  0.360752     0.021
 14  O     0.879053  0.376941  0.271536     0.017
 15  O     0.59018   0.432683  0.370309     0.035
 16  O     0.017259  0.330421  0.960856     0.017
 17  O     0.720521  0.29904   0.639248     0.021
 18  O     0.620947  0.105405  0.728464     0.017
 19  O     0.90982   0.062374  0.629691     0.035
 20  O     0.517259  0.630435  0.960856     0.017
 21  O     0.220521  0.340208  0.639248     0.021
 22  O     0.120947  0.623059  0.728464     0.017
 23  O     0.40982   0.567317  0.629691     0.035
 24  O     0.982741  0.669579  0.039144     0.017
 25  O     0.279479  0.70096   0.360752     0.021
 26  O     0.379053  0.894595  0.271536     0.017
 27  O     0.09018   0.937626  0.370309     0.035
 28  F     0.189374  0.190488  0.237671     0.042
 29  F     0.310626  0.952816  0.762329     0.042
 30  F     0.810626  0.809512  0.762329     0.042
 31  F     0.689374  0.047184  0.237671     0.042",LiFeSO4F,0.09998943499999768,AIRSS,32.0,0.01249867937499971,
15,4LiFeSO4F-210216-034407-4be20e STATIC,pbe,4LiFeSO4F-210216-034407-4be20e STATIC-run2,,,-192.68925329,-48.1723133225,4.0,382.73383256750213,95.68345814187553,-6.0215391653125,0.028041020200531223,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.741, 3.741, 3.741, 3.741, 0.013, 0.013, 0.013, 0.013, 0.035, 0.021, 0.017, 0.017, 0.036, 0.021, 0.017, 0.017, 0.035, 0.021, 0.017, 0.017, 0.036, 0.021, 0.017, 0.017, 0.043, 0.043, 0.043, 0.043], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   6.728170   8.892485   8.892484
angles:  59.735228  61.319217  61.319217
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.525735  0.169286  0.140641     0
  1  Li    0.974265  0.859359  0.830714     0
  2  Li    0.474265  0.830714  0.859359     0
  3  Li    0.025735  0.140641  0.169286     0
  4  Fe    0.794101  0.847993  0.433667     3.741
  5  Fe    0.705899  0.566333  0.152007     3.741
  6  Fe    0.205899  0.152007  0.566333     3.741
  7  Fe    0.294101  0.433667  0.847993     3.741
  8  S     0.680779  0.202516  0.543382     0.013
  9  S     0.819221  0.456618  0.797484     0.013
 10  S     0.319221  0.797484  0.456618     0.013
 11  S     0.180779  0.543382  0.202516     0.013
 12  O     0.58954   0.062614  0.567686     0.035
 13  O     0.778607  0.299259  0.340024     0.021
 14  O     0.878235  0.105577  0.622872     0.017
 15  O     0.481835  0.330978  0.630251     0.017
 16  O     0.91046   0.432314  0.937386     0.035
 17  O     0.721393  0.659976  0.700741     0.021
 18  O     0.621765  0.377128  0.894423     0.017
 19  O     0.018165  0.369749  0.669022     0.017
 20  O     0.41046   0.937386  0.432314     0.035
 21  O     0.221393  0.700741  0.659976     0.021
 22  O     0.121765  0.894423  0.377128     0.017
 23  O     0.518165  0.669022  0.369749     0.017
 24  O     0.08954   0.567686  0.062614     0.035
 25  O     0.278607  0.340024  0.299259     0.021
 26  O     0.378235  0.622872  0.105577     0.017
 27  O     0.981835  0.630251  0.330978     0.017
 28  F     0.687588  0.810127  0.952735     0.043
 29  F     0.812412  0.047265  0.189873     0.043
 30  F     0.312412  0.189873  0.047265     0.043
 31  F     0.187588  0.952735  0.810127     0.043",LiFeSO4F,0.10016520249999417,AIRSS,32.0,0.01252065031249927,
65,2LiFeSO4F-200804-031711-eb8ddc RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-031711-eb8ddc,b1886327-d6c1-498d-aa9c-a7b669ab8858,525306.0,-96.34396142,-48.17198071,2.0,188.72102645990535,94.36051322995267,,,,,,,,,,0.1004978149999971,AIRSS,16.0,0.012562226874999638,0.025489621764324
7,LiFeSO4F triplite-ordered-17 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-17,afab3b32-6685-46b9-a7da-d237591dc33d,250486.0,-192.66807961,-48.1670199025,4.0,368.51949038623496,92.12987259655874,,,,,,,,,,0.10545862249999516,triplite,32.0,0.013182327812499395,0.022004806407912
30,LiFeSO4F triplite-ordered-7 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-7,14970b71-5d83-4043-9906-95f2234ab807,250270.0,-192.66560573,-48.1664014325,4.0,369.23079020682053,92.30769755170513,,,,,,,,,,0.10607709249999431,triplite,32.0,0.013259636562499288,0.051608460255406
38,LiFeSO4F triplite-ordered-4 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-4,f59d538b-6fe0-4934-a9a3-f5bea1f3c9d4,250496.0,-192.66083402,-48.165208505,4.0,371.60163896827044,92.90040974206761,,,,,,,,,,0.1072700199999943,triplite,32.0,0.013408752499999288,0.024698705863525
39,LiFeSO4F triplite-ordered-3 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-3,9d7d5bf3-d8a6-448a-bc01-583d6e946741,250078.0,-192.65063983,-48.1626599575,4.0,371.514992759478,92.8787481898695,,,,,,,,,,0.10981856749999963,triplite,32.0,0.013727320937499954,0.030560963458034
40,2LiFeSO4F-210215-170938-e13c08 STATIC,pbe,2LiFeSO4F-210215-170938-e13c08 STATIC-run2,,,-96.32196092,-48.16098046,2.0,213.3058155841421,106.65290779207105,-6.0201225575,0.2637929742393396,successful,catdisc/LiFeSO4F/run2,2LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 1.6e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 3.74, 3.739, 0.009, 0.009, 0.009, 0.02, 0.034, 0.021, 0.009, 0.021, 0.034, 0.02, 0.059, 0.059], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li2 Fe2 S2 O8 F2)
Reduced Formula: LiFeSO4F
abc   :   4.655786   6.263004   8.749199
angles:  90.000000 123.269348  90.000000
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.60098   0.056331  0.318947     0
  1  Li    0.39902   0.556331  0.681053     0
  2  Fe    0.999982  0.806333  0.999999     3.74
  3  Fe    1.8e-05   0.306333  1e-06        3.74
  4  S     0.747746  0.556303  0.248717     0.009
  5  S     0.252254  0.056303  0.751283     0.009
  6  O     0.042304  0.55629   0.435993     0.009
  7  O     0.532749  0.360587  0.208938     0.02
  8  O     0.863871  0.556319  0.117651     0.035
  9  O     0.53272   0.752008  0.208943     0.02
 10  O     0.957696  0.05629   0.564007     0.009
 11  O     0.467251  0.860587  0.791062     0.02
 12  O     0.136129  0.056319  0.882349     0.035
 13  O     0.46728   0.252008  0.791057     0.02
 14  F     0.908281  0.556331  0.823799     0.056
 15  F     0.091719  0.056331  0.176201     0.056",LiFeSO4F,0.11149806499999926,AIRSS,16.0,0.013937258124999907,
9,4LiFeSO4F-210217-220915-5c3e4c STATIC,pbe,4LiFeSO4F-210217-220915-5c3e4c STATIC-run2,,,-192.63960589,-48.1599014725,4.0,367.22931345069924,91.80732836267481,-6.0199876840625,0.027687923064977263,successful,catdisc/LiFeSO4F/run2,4LiFeSO4F,"{'Li': 0.0, 'Fe': 4.0, 'S': 0.0, 'O': 0.0, 'F': 0.0}","{'ISTART': 1, 'PREC': 'accurate', 'ALGO': 'Normal', 'ISPIN': 2, 'ICHARG': 0, 'NELM': 200, 'NELMIN': 6, 'IBRION': -1, 'EDIFF': 3.2e-05, 'EDIFFG': -0.03, 'NSW': 0, 'ISIF': 3, 'ENMAX': 520.0, 'ENCUT': 520.0, 'MAGMOM': [0.0, 0.0, 0.0, 0.0, 3.744, 3.744, 3.741, 3.741, 0.006, 0.007, 0.007, 0.007, 0.036, 0.018, 0.004, 0.019, 0.036, 0.018, 0.004, 0.02, 0.003, 0.034, 0.018, 0.019, 0.003, 0.035, 0.018, 0.019, 0.06, 0.06, 0.053, 0.053], 'LREAL': False, 'ISMEAR': 0, 'SIGMA': 0.05, 'LMAXMIX': 4, 'LWAVE': False, 'LCHARG': True, 'LVHAR': True, 'LORBIT': 11, 'LASPH': True, 'LAECHG': True, 'KPOINT_BSE': [-1, 0, 0, 0], 'GGA': 'Pe', 'LDAU': True, 'LDAUTYPE': [2], 'LDAUL': [0, 2, 0, 0, 0], 'LDAUU': [0.0, 4.0, 0.0, 0.0, 0.0], 'LDAUJ': [0.0, 0.0, 0.0, 0.0, 0.0], 'LDAUPRINT': 1}","Full Formula (Li4 Fe4 S4 O16 F4)
Reduced Formula: LiFeSO4F
abc   :   7.303422   7.303422   9.963869
angles:  64.366841  64.366845  52.028014
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.248822  0.533713  0.094601     0
  1  Li    0.033713  0.748822  0.594601     0
  2  Li    0.327341  0.035626  0.39031      0
  3  Li    0.535626  0.827341  0.89031      0
  4  Fe    0.111596  0.095821  0.722901     3.744
  5  Fe    0.595821  0.611596  0.222901     3.744
  6  Fe    0.990857  0.996794  0.227247     3.741
  7  Fe    0.496794  0.490857  0.727248     3.741
  8  S     0.714042  0.040296  0.031827     0.006
  9  S     0.540296  0.214042  0.531827     0.006
 10  S     0.057953  0.388248  0.918653     0.007
 11  S     0.888248  0.557953  0.418653     0.007
 12  O     0.762013  0.17804   0.868241     0.036
 13  O     0.652659  0.882339  0.029769     0.018
 14  O     0.526323  0.203572  0.132387     0.004
 15  O     0.941762  0.890694  0.084913     0.02
 16  O     0.67804   0.262013  0.368241     0.036
 17  O     0.382339  0.152659  0.529769     0.018
 18  O     0.703572  0.026323  0.632387     0.004
 19  O     0.390694  0.441762  0.584913     0.02
 20  O     0.894404  0.580038  0.817674     0.003
 21  O     0.918936  0.343322  0.081394     0.034
 22  O     0.218176  0.448306  0.920011     0.018
 23  O     0.20466   0.161541  0.86573      0.019
 24  O     0.080038  0.394404  0.317674     0.003
 25  O     0.843322  0.418936  0.581394     0.034
 26  O     0.948306  0.718176  0.420011     0.018
 27  O     0.661541  0.70466   0.36573      0.019
 28  F     0.409295  0.738725  0.813202     0.06
 29  F     0.238725  0.909295  0.313202     0.06
 30  F     0.385357  0.685032  0.107748     0.053
 31  F     0.185032  0.885357  0.607748     0.053",LiFeSO4F,0.11257705249999361,AIRSS,32.0,0.014072131562499202,
0,LiFeSO4F triplite-ordered-21 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-21,308e1467-5b8e-4454-b554-5b4caad3172c,250125.0,-192.63525426,-48.158813565,4.0,366.83164010554765,91.70791002638691,,,,,,,,,,0.11366495999999415,triplite,32.0,0.014208119999999269,0.029543509510085
28,LiFeSO4F triplite-ordered-8 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-8,dcd0723d-ab16-404e-a900-0f129b88bbc1,250393.0,-192.63308921,-48.1582723025,4.0,371.8574246699199,92.96435616747998,,,,,,,,,,0.11420622249999468,triplite,32.0,0.014275777812499335,0.027602974892654
17,LiFeSO4F triplite-ordered-13 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-13,14d803ad-02c1-43cd-8b61-e76489b73fa5,250081.0,-192.61798964,-48.15449741,4.0,370.0759985562984,92.5189996390746,,,,,,,,,,0.11798111499999919,triplite,32.0,0.014747639374999899,0.028629860621744
6,LiFeSO4F triplite-ordered-18 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-18,de6340d6-9d97-4078-9dfe-d65268abbcb5,250440.0,-192.61479897,-48.1536997425,4.0,370.27253080461406,92.56813270115352,,,,,,,,,,0.1187787824999944,triplite,32.0,0.0148473478124993,0.019877235299837
151,2LiFeSO4F-200804-032323-cfc887 RELAX U=4.0 MICHAEL,pbe,2LiFeSO4F-200804-032323-cfc887,c659089c-1c6b-4232-972e-053865071f25,148806.0,-96.30412235,-48.152061175,2.0,224.02458321346987,112.01229160673493,,,,,,,,,,0.12041734999999676,AIRSS,16.0,0.015052168749999595,0.027647390392109
41,LiFeSO4F triplite-ordered-2 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-2,81a58d4e-b0c4-4c62-9d77-1f7641c02624,250408.0,-192.60715457,-48.1517886425,4.0,370.28769134516915,92.57192283629229,,,,,,,,,,0.12068988249999535,triplite,32.0,0.015086235312499419,0.02783317978773
63,2LiFeSO4F-200804-033623-3cb438 RELAX U=4.0 MICHAEL FORCE CONV RERUN FM PBE,pbe,2LiFeSO4F-200804-033623-3cb438,5fda5f25-9d8c-45ef-af12-7af3676f103a,525235.0,-96.3009887,-48.15049435,2.0,210.20672351841986,105.10336175920993,,,,,,,,,,0.12198417499999437,AIRSS,16.0,0.015248021874999296,0.024317557546684
24,LiFeSO4F triplite-ordered-10 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-10,c187f593-56b4-446b-9b1f-25ab8bc88abc,250458.0,-192.60102941,-48.1502573525,4.0,370.4109697597811,92.60274243994527,,,,,,,,,,0.12222117249999798,triplite,32.0,0.015277646562499747,0.025823449425317
4,LiFeSO4F triplite-ordered-19 RELAX U=4.0,pbe,LiFeSO4F triplite-ordered-19,b58b9c34-7124-400c-920b-5a2cf8efdfe0,250193.0,-192.58252556,-48.14563139,4.0,370.127844386396,92.531961096599,,,,,,,,,,0.12684713499999845,triplite,32.0,0.015855891874999806,0.024154531229229
